Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","398","Kazakhstan","7209","Share in Land area","6610","Agricultural land","2023","2023","%","79.37","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2023","2023","USD_PPP/ha","69.14","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","5110","Area","6620","Cropland","2010","2010","1000 ha","28800.1","A","Official figure",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6620","Cropland","2010","2010","%","13.26","A","Official figure",""
"RL","Land Use","398","Kazakhstan","7209","Share in Land area","6620","Cropland","2010","2010","%","10.67","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","7277","Area per capita","6620","Cropland","2010","2010","ha/cap","1.7105","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","5110","Area","6620","Cropland","2011","2011","1000 ha","29297.8","A","Official figure",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6620","Cropland","2011","2011","%","13.5","A","Official figure",""
"RL","Land Use","398","Kazakhstan","7209","Share in Land area","6620","Cropland","2011","2011","%","10.85","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","7277","Area per capita","6620","Cropland","2011","2011","ha/cap","1.7167","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","5110","Area","6620","Cropland","2012","2012","1000 ha","29459.7","A","Official figure",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6620","Cropland","2012","2012","%","13.58","A","Official figure",""
"RL","Land Use","398","Kazakhstan","7209","Share in Land area","6620","Cropland","2012","2012","%","10.91","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","7277","Area per capita","6620","Cropland","2012","2012","ha/cap","1.7023","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","5110","Area","6620","Cropland","2013","2013","1000 ha","29526.2","A","Official figure",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6620","Cropland","2013","2013","%","13.61","A","Official figure",""
"RL","Land Use","398","Kazakhstan","7209","Share in Land area","6620","Cropland","2013","2013","%","10.94","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","7277","Area per capita","6620","Cropland","2013","2013","ha/cap","1.6818","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","5110","Area","6620","Cropland","2014","2014","1000 ha","29602.2","A","Official figure",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6620","Cropland","2014","2014","%","13.65","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","7209","Share in Land area","6620","Cropland","2014","2014","%","10.96","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","7277","Area per capita","6620","Cropland","2014","2014","ha/cap","1.6615","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","5110","Area","6620","Cropland","2015","2015","1000 ha","29733.1","A","Official figure",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6620","Cropland","2015","2015","%","13.75","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","7209","Share in Land area","6620","Cropland","2015","2015","%","11.01","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","7277","Area per capita","6620","Cropland","2015","2015","ha/cap","1.6442","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","5110","Area","6620","Cropland","2016","2016","1000 ha","29774.2","A","Official figure",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6620","Cropland","2016","2016","%","13.77","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","7209","Share in Land area","6620","Cropland","2016","2016","%","11.03","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","7277","Area per capita","6620","Cropland","2016","2016","ha/cap","1.6214","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","5110","Area","6620","Cropland","2017","2017","1000 ha","29789","A","Official figure",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6620","Cropland","2017","2017","%","13.78","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","7209","Share in Land area","6620","Cropland","2017","2017","%","11.03","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","7277","Area per capita","6620","Cropland","2017","2017","ha/cap","1.5971","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","5110","Area","6620","Cropland","2018","2018","1000 ha","29880","A","Official figure",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","13.83","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","7209","Share in Land area","6620","Cropland","2018","2018","%","11.07","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","7277","Area per capita","6620","Cropland","2018","2018","ha/cap","1.5782","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","5110","Area","6620","Cropland","2019","2019","1000 ha","29510.3","I","Value imputed by a receiving agency",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6620","Cropland","2019","2019","%","13.79","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","7209","Share in Land area","6620","Cropland","2019","2019","%","10.93","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","7277","Area per capita","6620","Cropland","2019","2019","ha/cap","1.5362","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","5110","Area","6620","Cropland","2020","2020","1000 ha","29685.2","I","Value imputed by a receiving agency",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6620","Cropland","2020","2020","%","13.86","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","7209","Share in Land area","6620","Cropland","2020","2020","%","11","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","7277","Area per capita","6620","Cropland","2020","2020","ha/cap","1.5237","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","5110","Area","6620","Cropland","2021","2021","1000 ha","29801.7","I","Value imputed by a receiving agency",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6620","Cropland","2021","2021","%","13.91","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","7209","Share in Land area","6620","Cropland","2021","2021","%","11.04","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","7277","Area per capita","6620","Cropland","2021","2021","ha/cap","1.5094","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","5110","Area","6620","Cropland","2022","2022","1000 ha","29801.7","I","Value imputed by a receiving agency",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6620","Cropland","2022","2022","%","13.91","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","7209","Share in Land area","6620","Cropland","2022","2022","%","11.04","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","7277","Area per capita","6620","Cropland","2022","2022","ha/cap","1.4875","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","5110","Area","6620","Cropland","2023","2023","1000 ha","29801.7","I","Value imputed by a receiving agency",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6620","Cropland","2023","2023","%","13.91","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","7209","Share in Land area","6620","Cropland","2023","2023","%","11.04","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","7277","Area per capita","6620","Cropland","2023","2023","ha/cap","1.4659","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","5110","Area","6621","Arable land","2010","2010","1000 ha","28683.8","A","Official figure",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6621","Arable land","2010","2010","%","13.21","A","Official figure",""
"RL","Land Use","398","Kazakhstan","5110","Area","6621","Arable land","2011","2011","1000 ha","29180.6","A","Official figure",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6621","Arable land","2011","2011","%","13.45","A","Official figure",""
"RL","Land Use","398","Kazakhstan","5110","Area","6621","Arable land","2012","2012","1000 ha","29332.5","A","Official figure",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6621","Arable land","2012","2012","%","13.52","A","Official figure",""
"RL","Land Use","398","Kazakhstan","5110","Area","6621","Arable land","2013","2013","1000 ha","29394.7","A","Official figure",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6621","Arable land","2013","2013","%","13.55","A","Official figure",""
"RL","Land Use","398","Kazakhstan","5110","Area","6621","Arable land","2014","2014","1000 ha","29470.2","I","Value imputed by a receiving agency",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6621","Arable land","2014","2014","%","13.59","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","5110","Area","6621","Arable land","2015","2015","1000 ha","29601.1","I","Value imputed by a receiving agency",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6621","Arable land","2015","2015","%","13.69","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","5110","Area","6621","Arable land","2016","2016","1000 ha","29642.2","I","Value imputed by a receiving agency",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6621","Arable land","2016","2016","%","13.71","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","5110","Area","6621","Arable land","2017","2017","1000 ha","29657","I","Value imputed by a receiving agency",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6621","Arable land","2017","2017","%","13.72","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","5110","Area","6621","Arable land","2018","2018","1000 ha","29748","I","Value imputed by a receiving agency",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","13.77","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","5110","Area","6621","Arable land","2019","2019","1000 ha","29378.3","I","Value imputed by a receiving agency",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6621","Arable land","2019","2019","%","13.73","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","5110","Area","6621","Arable land","2020","2020","1000 ha","29553.2","I","Value imputed by a receiving agency",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6621","Arable land","2020","2020","%","13.8","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","5110","Area","6621","Arable land","2021","2021","1000 ha","29669.7","I","Value imputed by a receiving agency",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6621","Arable land","2021","2021","%","13.85","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","5110","Area","6621","Arable land","2022","2022","1000 ha","29669.7","I","Value imputed by a receiving agency",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6621","Arable land","2022","2022","%","13.85","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","5110","Area","6621","Arable land","2023","2023","1000 ha","29669.7","I","Value imputed by a receiving agency",""
"RL","Land Use","398","Kazakhstan","7208","Share in Agricultural land","6621","Arable land","2023","2023","%","13.85","E","Estimated value",""
"RL","Land Use","398","Kazakhstan","5110","Area","6630","Temporary crops","2010","2010","1000 ha","21421.4122","I","Value imputed by a receiving agency",""
"RL","Land Use","398","Kazakhstan","5110","Area","6630","Temporary crops","2011","2011","1000 ha","22020.6824","I","Value imputed by a receiving agency",""
"RL","Land Use","398","Kazakhstan","5110","Area","6630","Temporary crops","2012","2012","1000 ha","22138.6789","I","Value imputed by a receiving agency",""
"RL","Land Use","398","Kazakhstan","5110","Area","6630","Temporary crops","2013","2013","1000 ha","22361.0851","I","Value imputed by a receiving agency",""
